person,content
Luhut,"Presiden Joko Widodo (Jokowi) pada Minggu (16/10) pagi terpantau melakukan pengecekan lokasi di Royal Ambarrukmo Yogyakarta didampingi lima menterinya. Rombongan anak buah yang mendampingi Jokowi adalah Menteri Koordinator Maritim dan Investasi Luhut Binsar Pandjaitan, Menteri Sekretaris Negara Pratikno, Menteri BUMN Erick Tohir, Menteri Perhubungan Budi Karya Sumadi dan Menteri Investasi Bahlil Lahadiala.    Belum terkonfirmasi kepentingan Jokowi di lokasi tersebut. Namun dikabarkan berkaitan dengan persiapan pernikahan Kaesang Pangarep dan Erina Gudono yang dijadwalkan Desember 2022 mendatang. Meski belum banyak informasi yang dibagikan kedua belah pihak terkait rencana pernikahan tersebut, masing-masing keluarga calon mempelai diketahui telah melakukan persiapannya.  Setelah rombongan Jokowi dan para menterinya tiba dan masuk ke lokasi, Erina datang didampingi keluarga. Tak lama berselang, Jokowi dan keempat menterinya langsung meninggalkan lokasi menggunakan mobil masing-masing. GM Royal Ambarrukmo Herman Courbois menyebut Jokowi dan para menterinya datang untuk melakukan pengecekan lokasi. Tepatnya di area pendopo. ""Kaya cek venue saja sebentar. Sebagai salah satu alternatifnya,"" kata Herman, Minggu. Meski demikian, Herman enggan membeberkan terkait kegiatan apa pengecekan venue oleh Jokowi dan kelima menterinya ini. ""Ini masih sulit, belum boleh deh ya. Nanti kalau sudah waktunya kita akan kasih tahu,"" pungkasnya. Adapun malam sebelumnya keluarga dari Erina telah menggelar acara silaturahmi di Masjid Al Hidayah, Kampung Purwosari RT 3 RW 59, Kalurahan Sinduadi, Kapanewon Mlati, Sleman, yang merupakan kompleks tempat tinggalnya.  Nampak hadir dalam acara tersebut keluarga besar Erina, Mensesneg Pratikno dan istri, serta pemuda dan warga kampung setempat. Paman Erina, Muhaimin tak menyangkal agenda tersebut merupakan bagian dari persiapan pernikahan keponakannya dan Kaesang. ""Kita ngomong-ngomong saja. Santai-santai, dahar (makan) bakso, dan alhamdulillah yang kami sampaikan sudah disampaikan oleh Pak Pratikno, sehingga kami sendiri terbantu lah dalam persiapan,"" kata Muhaimin, Sabtu (15/10) malam. Muhaimin mengatakan, persiapan yang dilakukan keluarga dan warga meliputi pemindahan gardu dan menata kebun atau taman depan kediaman Erina. Akan tetapi, untuk tanggal pelaksanaan pernikahan Erina-Kaesang, Muhaimin merasa bukan kewenangannya untuk mengumumkannya. ""Istilahnya itu nanti yang resmi dari bapak (Jokowi),"" tuturnya. Erina, sementara itu menyebut jika pertemuan kali ini adalah permulaan dari persiapan pernikahannya dengan Kaesang. Menurutnya, masih banyak yang perlu dikoordinasikan ke depannya. ""Mungkin lebih ke komunikasi sama keluarga, sama lingkungan sini. Tapi, ya sisanya sudah dari pihaknya mas Kaesang,"" imbuh Erina. Sofiatun Gudono, ibunda Erina berharap pernikahan putrinya dan Kaesang bisa berjalan lancar dan disertai keberkahan. ""Alhamdulillah, terima kasih. Semoga diridhoi Allah dan mendapat keberkahan,"" ucapnya. "
Luhut,"PAM Jaya dan PT Moya Indonesia menandatangani Perjanjian Kerja Sama (PKS) mengenai Penyelenggaraan Sistem Penyediaan Air Minum Melalui Optimalisasi Aset Eksisting dan Penyediaan Aset Baru dengan Skema Pembiayaan Bundling di Ruang Pola Balaikota Pemprov DKI Jakarta, Jumat (14/10). Kerja sama ini untuk mencapai target cakupan pelayanan 100 persen pada 2030. Kerja sama sama ini merupakan tindak lanjut dari penandatanganan Nota Kesepakatan ""Sinergi dan Dukungan Penyelenggaraan Sistem Penyediaan Air Minum di Provinsi Daerah Khusus Ibukota Jakarta"". Nota kesepakatan itu antara Pemprov DKI Jakarta dengan Pemerintah Pusat yang dilaksanakan oleh Kementerian Dalam Negeri dan Kementerian PUPR, serta disaksikan oleh Menteri Koordinator Maritim dan Investasi (Menko Marves) Luhut B. Pandjaitan di Kantor Kemenko Marves, pada 3 Januari 2022.   Nota Kesepakatan di atas, kemudian dilanjutkan dengan Pergub Nomor 7 Tahun 2022 mengenai ""Penugasan Kepada Perusahaan Umum Daerah Air Minum Jaya untuk Melakukan Percepatan Peningkatan Cakupan Layanan Air Minum di Provinsi Daerah Khusus Ibukota Jakarta"" yang dalam Pasal 2 Ayat 3 menyebutkan bahwa Pelaksanaan penugasan dapat dilakukan melalui kerja sama badan usaha. Peningkatan akses terhadap air minum perpipaan sejalan dengan Sustainable Development Goals (SDGs) nomor 6.1, yakni mencapai akses universal dan merata terhadap air minum yang aman serta terjangkau bagi semua. Direktur Utama PAM JAYA Arief Nasrudin mengatakan, kerja sama ini sangat berbeda dengan kerja sama yang dilakukan oleh PAM JAYA dengan dua mitra sebelumnya Palyja dan Aetra pada tahun 1998. Dalam perjanjian sebelumnya, mitra melakukan pengelolaan dari hulu ke hilir. Sementara kerja sama kali ini hanya dilakukan pada bagian produksi. Untuk distribusi dan pelayanan pelanggan sepenuhnya dilakukan oleh PAM JAYA. Kerja sama ini umum dilakukan oleh perusahaan air minum di Indonesia. ""Dengan penambahan pasokan air dan pelayanan yang dilakukan oleh PAM JAYA, diharapkan dapat meningkatkan pelayanan warga Jakarta,"" ucap Arief. Kerja sama ini mengacu pada Undang Undang (UU) Republik Indonesia Nomor 17 Tahun 2019 Tentang Sumber Daya Air. ""Kita tetap berpegang teguh pada Amanat Undang-undang Dasar Negara Republik Indonesia Tahun 1945 yang menjelaskan bahwa air sebagai bagian dari sumber daya air merupakan cabang produksi penting dan menguasai hajat hidup orang banyak yang dikuasai oleh negara untuk dipergunakan bagi sebesar-besar kemakmuran rakyat,"" tambah Arief. Arief melanjutkan, dalam perjanjian kerja sama ini, PAM JAYA punya hak untuk menghentikan kerja sama dengan mitranya. ""Jadi, kerja sama yang kita lakukan berdasarkan pada Tata Kelola Perusahaan yang baik, dengan prinsip kehati-hatian. Bahkan, PAM JAYA menggandeng BPKP dan Kejaksaan Tinggi DKI Jakarta untuk pendampingan proses pemilihan mitra kerja sama,"" lanjut Arief. Proses pemilihan mitra kerja sama, imbuh Arief, melalui proses yang ketat dan transparan. Dimulai dari penyelenggaraan Market Sounding pada 25 Agustus 2022, pengumuman lelang di media massa, hingga kemudian mengerucut menjadi dua calon pemenang. Kerja sama ini, lanjut Arief, merupakan solusi dari upaya peningkatan 100 persen cakupan pelayanan air minum perpipaan di DKI Jakarta oleh Pemerintah Pusat, Pemprov. DKI Jakarta, dan PAM JAYA. Saat ini, cakupan pelayanan PAM JAYA baru sebesar 66 persen, dan untuk mencapai 100 persen cakupan pelayanan, PAM JAYA membutuhkan suplai air baru sebesar sekitar 11.000 liter per detik serta pipa sepanjang 4.000 km. ""Dengan kerja sama ini, kami berharap menjadi salah satu solusi efektif untuk percepatan menuju 100 persen cakupan pelayanan air minum perpipaan untuk warga Jakarta,"" tutup Arief. "
Luhut,"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan Indonesia perlu mewaspadai badai sempurna (perfect storm) akibat tantangan 5C yang tengah melanda dunia. Kondisi 5C tersebut adalah covid-19 yang belum selesai, conflict Rusia-Ukraina, climate change atau perubahan iklim, commodity prices atau harga komoditas yang melonjak, dan cost of living atau biaya hidup yang semakin berat akibat inflasi. ""Kita harus berhati-hati saat ini kita menghadapi perfect storm atau tantangan 5C,"" ujar Airlangga di pembukaan Capital Market Summit & Expo, Kamis (13/10).    Airlangga mengatakan tantangan 5C tersebut membebani prospek ekonomi global ke depannya. Hal ini setidaknya bisa dilihat dari Dana Moneter Internasional (IMF) yang memangkas perkiraan ekonomi global menjadi hanya tumbuh 3,2 persen tahun ini atau turun nyaris separuh dari capaian tahun lalu sebesar 6,1 persen. Sebelumnya, Menteri Koordinator Maritim dan Investasi (Menko Marves) Luhut Binsar Pandjaitan juga menyebutkan Indonesia perlu mewaspadai kondisi perfect storm yang mengancam dunia. ""Kita akan menghadapi perfect storm. Jadi, tolong kita semua hati-hati. Ketidakpastian ekonomi dunia menurut saya sangat tinggi,"" ujarnya di Investor Daily Summit, Rabu (12/10). Luhut mengatakan kondisi ekonomi Indonesia saat ini lebih baik dibandingkan negara lainnya. Namun, Indonesia disebut harus tetap waspada karena berbagai kondisi bisa terjadi beberapa bulan ke depan.    "
Luhut,"Presiden Joko Widodo (Jokowi)mengungkapkan rencana peninjauan Kereta Cepat Jakarta-Bandung (KCJB) bersama Presiden China Xi Jinping pada pertengahan November mendatang masih dibicarakan. ""Dengan Presiden Xi Jinping masih dibicarakan, belum final,"" kata Jokowi usai meninjau pembangunan proyek kereta cepat di Stasiun Tegalluar, Kabupaten Bandung, Jawa Barat, seperti dikutip dari Antara, Kamis (13/10). Ia berharap proyek tersebut dapat menjadi bagian konektivitas antarnegara seperti yang digagas negara-negara ASEAN. Nantinya, proyek itu diintegrasikan dengan pelabuhan ataupun bandara sehingga menjadi bagian konektivitas lintas negara.     ""Ini memang kereta api cepat yang pertama di kawasan, di ASEAN, dan kita mengharapkan nanti terjadi konektivitas antarnegara, entah disambungkan itu dengan pelabuhan, entah itu disambungkan dengan bandara,"" ujarnya. Hingga hari ini, realisasi pembangunan proyek kereta cepat sudah mencapai 88,8 persen dari target dan diharapkan dapat beroperasi pada Juni 2023. Ia berharap rampungnya proyek tersebut dapat meningkatkan dan mempercepat mobilitas orang dan barang. Hal itu juga akan meningkatkan daya saing perekonomian dan memberikan efek pengganda perekonomian. ""Kemudian ada titik-titik pertumbuhan ekonomi baru di Jakarta ada, di Bandung ada, kemudian di Kabupaten Bandung juga terjadi,"" ujar dia.   Sebelumnya, Menteri Koordinator bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan menyebut Jokowi dan Xi Jinping akan melakukan uji coba kereta tercepat di Indonesia itu. ""Progres kereta cepat bagus. Harusnya saya hari ini tinjau persiapan tes dinamis, karena itu harus terjadi tanggal 16 November. Bisa lah uji coba (bersama Xi Jinping),"" ujarnya secara terpisah. Proyek Kereta Cepat Jakarta-Bandung merupakan salah satu Proyek Strategis Nasional (PSN) yang tertuang dalam Peraturan Presiden Nomor 3 tahun 2016 tentang Percepatan Proyek Strategis Nasional. Kereta Cepat Jakarta-Bandung diperkirakan bisa melaju hingga kecepatan 350 kilometer per jam dan akan memangkas waktu tempuh dari Jakarta ke Bandung menjadi 40 menit. Proyek ini memiliki panjang trase 142,3 kilometer dan akan berhenti di empat stasiun sepanjang lintasan, yaitu Stasiun Halim (Jakarta), Stasiun Karawang, Stasiun Padalarang, dan Stasiun Tegalluar (Bandung).   "
Luhut,"Kapolri Jenderal Pol Listyo Sigit Prabowo memerintahkan jajarannya di kepolisian untuk memperketat pengamanan saat Konferensi Tingkat Tinggi (KTT) G20 digelar di Indonesia. Puncak KTT G20 diketahui digelar pada November 2022 di Bali. Listyo pun mengingatkan pesan Presiden RI Joko Widodo (Jokowi) tidak boleh ada letupan atau ledakan sekecil apapun di seluruh wilayah Indonesia, terutama Bali. ""Apalagi, di Bulan November kita akan melaksanakan KTT G20, Bapak Presiden sudah menyampaikan pesan, tidak boleh ada letupan ataupun ledakan sekecil apapun baik di wilayah Bali, maupun tentunya di seluruh wilayah. Apabila kemudian ditarik ini akan berdampak kepada situasi pengamanan KTT G20 dan ini tentunya menjadi kerja keras bagi rekan-rekan semua,"" tegas Listyo saat menghadiri peringatan 20 Tahun Tragedi Bom Bali I di Nusa Dua, Kabupaten Badung, Bali, Rabu (12/10) malam.   Ia kembali menegaskan, seluruh pihak harus mampu mengatasi ancaman terorisme menjelang KTT G20. Sehingga, kata dia, nantinya KTT G20 berjalan dengan aman, lancar dan membawa nama baik Indonesia. ""Bahwa rekan-rekan harus mampu. Selama ini rekan-rekan sudah bekerja keras, tinggal beberapa hari lagi. Pertahankan dan saya yakin dengan kerja keras dari rekan-rekan semua, kolaborasi dan kerjasama dengan seluruh yang ada, kita harapkan KTT G20 bisa berjalan dengan aman, lancar dan membawa nama baik bagi negara kita,"" ujarnya. Sebelumnya, untuk memastikan kelancaran KTT G20 di Bali, sejumlah sekolah dan sektor pekerjaan di wilayah tersebut bakal diminta terapkan sistem pembelajaran jarak jauh (PJJ) dan bekerja dari rumah (work from home/WFH). ""Bukan di seluruh Bali hanya Denpasar dan Badung saja. (Itu) dua hari,"" ujar Gubernur Bali I Wayan Koster saat meninjau kesiapan Pelabuhan Sanur, Denpasar, Jumat (7/10). Sebagai informasi, sebelumnya Menko Marves Luhut Binsar Pandjaitan meminta masyarakat mengurangi aktivitas saat perhelatan Presidensi G20 di Bali pada November 2022. Luhut pun meminta Gubernur Bali Wayan Koster menerapkan kebijakan bekerja dari rumah (WFH) dan sekolah daring selama puncak acara demi kelancaran G20. Luhut yakin mengurangi aktivitas karyawan dan murid tidak akan menimbulkan masalah. Hal ini karena sistem bekerja dan sekolah secara daring telah dilaksanakan pada pertengahan 2020 saat virus corona memuncak. ""Pak Gubernur ini dibantu ya untuk kebijakan sekolah daring dan karyawan agar Work Form Home (WFH) . Saya kira ini tidak ada masalah karena saat Covid-19, kita juga sudah terbiasa dengan daring dan ini sangat membantu untuk penyelenggaraan KTT G20,"" kata Luhut dalam keterangan rilis, Selasa (4/10). Pelaksanaan puncak KTT G20 2022 akan dilaksanakan di Bali pada 15 dan 16 November 2022. Mengutip dari laman resmi G20 (www.g20.org), KTT yang berlangsung di Bali itu akan menjadi puncak dari proses dan usaha yang intensif dari seluruh alur kerja G20 (Pertemuan Tingkat Menteri, Kelompok Kerja, dan Engagement Groups) selama setahun keketuaan Indonesia.      "
Luhut,"Presiden Joko Widodo (Jokowi) meninjau progres pembangunan proyek kereta cepat Jakarta-Bandung (KCJB) pada Kamis (13/10) pagi ini. Peninjauan dilakukan di Stasiun Kereta Cepat Tegalluar, Kawasan Infrastruktur PT Kereta Cepat Indonesia China (KCIC), Kecamatan Cileunyi, Kabupaten Bandung. Dikutip dari keterangan resmi, Jokowi tiba di Pangkalan TNI AU Husein Sastranegara, Kota Bandung Provinsi Jawa Barat sekitar pukul 08.30 WIB.    Selain meninjau pembangunan proyek KCJB, Jokowi juga akan akan meluncurkan sekaligus meninjau penyuntikan perdana vaksin Indovac di pabrik PT Bio Farma. Pada siang harinya, Jokowi diagendakan mengunjungi Pasar Kosambi untuk menyerahkan sejumlah bantuan sosial bagi para pedagang, yaitu bantuan modal kerja (BMK) dan bantuan langsung tunai (BLT). Selanjutnya, Jokowi akan menuju Kantor Pos Kota Bandung untuk menyerahkan bantuan sosial bahan bakar minyak (BBM), bantuan sembako, hingga bantuan subsidi upah (BSU).  Selepas itu, mantan wali kota Solo itu akan kembali menuju Pangkalan TNI AU Husein Sastranegara untuk kemudian lepas landas menuju Jakarta. Turut mendampingi Jokowi yaitu Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan, Menteri Perhubungan Budi Karya Sumadi, dan Menteri BUMN Erick Thohir. Lalu, Sekretaris Militer Presiden Laksda TNI Hersan, Komandan Paspampres Marsda TNI Wahyu Hidayat Soedjatmiko, serta Deputi Bidang Protokol, Pers dan Media Bey Machmudin.    "
Luhut,"Presiden Joko Widodo (Jokowi) akan meninjau proyek kereta cepat Jakarta-Bandung (KCJB) pada 16 November, bersama Presiden China Xi Jinping. Hal tersebut diungkapkan oleh Menteri Koordinator bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan. Ia juga menyebut Jokowi dan Xi Jinping akan melakukan uji coba kereta tercepat di Indonesia itu. ""Progres kereta cepat bagus. Harusnya saya hari ini tinjau persiapan tes dinamis, karena itu harus terjadi tanggal 16 November. Bisa lah uji coba (bersama Xi Jinping),"" katanya, Rabu (12/10).    PT Kereta Cepat Indonesia China (KCIC) selaku konsorsium kontraktor proyek KCJB sebelumnya mengklaim telah berhasil menyelesaikan proses pemasangan rel untuk uji dinamis jelang gelaran presidensi G20. Nantinya, Jokowi dan Xi Jinping akan melihat kecanggihan teknologi Electric Multiple Unite atau EMU dan melakukan uji dinamis sepanjang 15 km. Sementara, saat disinggung soal pendanaan proyek KCJB, Luhut menjelaskan itu masih bersumber dari kerja sama Indonesia dan China. ""Pendanaan kereta cepat sekarang semua sudah beres. Gak (ditanggung APBN). Kita bikin kerja sama dengan China, masih business to business (B2B),"" jelasnya.  Meski begitu, ia tidak menutup kemungkinan adanya suntikan dana APBN untuk proyek tersebut. ""Masih kita lihat (pendanaan APBN). Jadi kalau pun nanti APBN mensubsidi ke KAI, saya rasa itu masih masuk,"" sambungnya. Sebelumnya, pembiayaan proyek kereta cepat memang sempat menimbulkan polemik. Hal ini dipicu perubahan sikap Jokowi soal pembiayaan proyek tersebut. Semula, Jokowi mengatakan KCJB tidak akan menggunakan APBN. Namun, diserahkan ke BUMN dengan mekanisme B2B. Jokowi kemudian menganulir pernyataannya dengan membuka kemungkinan proyek kereta cepat dapat suntikan dana APBN. Hal ini terjadi karena investasi proyek membengkak dan berbeda dengan proposal proyek awal yang diajukan China.     "
Luhut,"Dana Moneter Internasional (IMF) dan sejumlah lembaga internasional meramal resesi global bisa terjadi pada 2023 mendatang. Sinyal resesi muncul seiring dengan kebijakan moneter bank sentral yang terus mengerek suku bunganya demi menekan inflasi. IMF pun memperkirakan ekonomi global hanya tumbuh 3,2 persen tahun ini atau turun nyaris separuh dari capaian tahun lalu sebesar 6,1 persen. Sedangkan pada tahun depan, diperkirakan hanya 2,9 persen.    Kendati demikian, Managing Director IMF Kristalina Georgieva menyebut Indonesia menjadi titik terang saat ekonomi dunia suram. Hal tersebut ia ungkapkan saat bertemu dengan Menteri Keuangan Sri Mulyani. Sri Mulyani mengatakan Kristalina memberikan apresiasi kepada Indonesia yang meraih pertumbuhan tinggi dengan kondisi stabilitas politik dan fundamental ekonomi yang kuat. ""#Indonesia remains a bright spot in a worsening global economy (Indonesia tetap menjadi titik terang dalam ekonomi global yang memburuk),"" tulis Kristalina dalam akun Instagram pribadinya. Kepercayaan diri terhadap ekonomi Indonesia juga diungkapkan oleh Menteri Koordinator Maritim dan Investasi Luhut Binsar Panjaitan. Ia bahkan mengatakan Indonesia tidak berpotensi mengantre untuk bantuan IMF.  Menurutnya, kondisi Indonesia lebih stabil dibanding 28 negara lainnya yang akan menjadi pasien IMF ""Kemarin ibu Menkeu (Sri Mulyani) mengatakan sudah 28 negara yang antre masuk IMF. Kita jauh dari itu. Kita mungkin salah satu negara yang terbaik pada hari ini,"" ujar Luhut. Lantas, seberapa tahan banting kah perekonomian Indonesia? Pengamat Ekonomi dari Indonesia Strategic and Economics Action Institution Ronny P Sasmita menyebut puji-pujian bahwa Indonesia masih menjadi titik terang di tengah ekonomi global yang suram hanya lip service, alias ucapan di bibir saja.  ""Sebenarnya ini kan lip service, yang didasarkan atas diraihnya pertumbuhan ekonomi kita secara komparatif. Dibanding negara-negara maju, raihan pertumbuhan ekonomi 5 persen memang tinggi. Tapi tidak berarti kita tidak rentan,"" ujarnya kepada CNNIndonesia.com, Rabu (12/10). Pertumbuhan ekonomi Indonesia yang mencapai 5,4 persen pada kuartal II 2022, memang jauh lebih tinggi jika dibandingkan dengan pertumbuhan ekonomi AS yang menyusut ke 0,6 persen pada periode yang sama. Dibanding Inggris, ekonomi RI pun mutlak unggul. Ekonomi Inggris pertumbuhannya turun ke level 0,1 persen pada kuartal II 2022. Namun, menurut Ronny membandingkan pertumbuhan ekonomi negara berkembang dan negara maju kurang tepat, sehingga tidak bisa menjadi tolok ukur. Ia mengatakan secara moneter Indonesia masih sangat rentan terhadap ancaman resesi. Hal ini pun tercermin dari inflasi yang meningkat.  Selain itu, ancaman kini datang dari nilai tukar rupiah. Mata uang Garuda tercatat kian melemah hingga menyentuh level di atas Rp15 ribu per dolar AS. Per Rabu (12/9), Rupiah berada di posisi Rp15.357 per dolar AS. Level rupiah saat ini merupakan yang terlemah sejak April 2020. ""Jadi saya kira prioritas utama saat ini adalah menstabilisasi nilai tukar sembari tetap menjaga cadangan devisa nasional. Untuk itu, langkah soft berupa intervensi via Domestik Non Deliverable Forward (DNDF) semestinya menjadi prioritas utama, karena menggunakan rupiah,"" kata Ronny. Bukan cuma itu, pemerintah juga perlu menjaga surplus neraca perdagangan agar supply dolar tetap terjamin. Jika memungkinkan, kata Ronny, ekspor pun perlu dimasifkan. ""Ini bisa dilakukan untuk sementara waktu, terutama saat rupiah masih belum menembus Rp15.500 per dolar, untuk menjaga supply dolar. Karena, jika intervensi terlalu keras, seperti capital control atau pengenaan tarif impor, justru bisa menurunkan konfidensi investor atas Indonesia,"" sambungnya.  "
Luhut,"Presiden Joko Widodo (Jokowi) menginstruksikan jangan sampai ada masyarakat miskin yang tidak menerima bantuan sosial (bansos) dari pemerintah. Hal ini disampaikan langsung kepada Menko PMK Muhadjir Effendy saat membuka sidang kabinet yang dikutip dari Youtube Sekretariat Presiden, Rabu (12/10). ""Untuk Menko PMK, yang berkaitan dengan dampak dari gejolak ekonomi, berkaitan kemiskinan tolong dilihat secara detail. Jangan sampai ada yang lolos dari bantuan sosial bansos kita,"" ujarnya.    Menurutnya, jika anggaran bansos kurang dan masih ada masyarakat miskin yang belum tercover, langsung dibicarakan. Sehingga, bisa dicarikan solusinya, seperti menambah anggarannya dan seberapa besaran yang harus disediakan. ""Kalau memang kurang ya kita rapatkan lagi, kita meeting-kan lagi seperti apa solusinya,"" imbuhnya. Selain itu, arahan juga disampaikan kepada Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan. Hal ini terkait dengan kebijakan untuk menarik investasi lebih besar masuk ke Indonesia.  ""Ini betul-betul realisasi dari investasi betul-betul real di lapangannya ada. Ada persoalan selesaikan di lapangan apapun, sekecil apapun karena itu darah segar baru, capital inflow yang masuk ke negara kita, uang yang masuk ke negara kita itu harus kita hargai betul,"" jelasnya. Sementara, arahan bagi Menteri Koordinator Bidang Perekonomian Airlangga Hartanto adalah mempercepat realisasi belanja APBN, seperti belanja modal dan barang. Sebab, belanja itu akan mendukung pertumbuhan ekonomi dalam negeri. ""Yang paling tinggi ya belanja pegawai, ini rutinitas yang harus keluar, tapi belanja modal, belanja barang dan jasa masih sangat rendah, termasuk bansos. Jadi saya minta kepada para menko untuk memperkuat konsolidasi antar kementerian/lembaga, sehingga terkonsilidasi betul-betul di lingkupnya masing-masing,"" pungkasnya.   "
Luhut,"Menteri Koordinator bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan mengatakan pemerintah sedang melakukan stress test untuk mengidentifikasi risiko dan langkah menghadapi ancaman resesi global pada 2023. ""Presiden sudah perintahkan kemarin untuk melakukan stress test. Dicek, kalau ada skenario begini, skenario begini, apa yang terjadi, bagaimana ekonomi kita masih bisa tidak,"" kata Luhut, Rabu (12/10). Dalam hal ini, ia mengatakan Indonesia bersiap menghadapi the perfect storm. Kondisi perfect storm terjadi karena ada tiga permasalahan secara bersamaan, yaitu ancaman inflasi tinggi termasuk beberapa negara maju, resesi baik teknis maupun efektif, dan ketidakpastian akibat kondisi geopolitik.     Menurut Luhut, kondisi perfect storm bisa terjadi pada negara mana pun di dunia, sehingga Indonesia pun harus berhati-hati. Terlebih dengan situasi perang Rusia-Ukraina yang tidak tampak akan berakhir dan justru semakin memanas dan dikhawatirkan akan semakin membuat krisis pangan dan energi berlangsung lebih lama. ""Kalau sampai ada limited dan nuclear war, itu sudah sangat berbahaya karena kalau orang sudah terdesak, bukan tidak mungkin dia melakukan apa saja,"" katanya. Oleh karena itu, pemerintah saat ini sedang menghitung dan menyiapkan skenario-skenario terburuk untuk menghadapi kondisi tersebut. Ia hanya meminta semua pihak kompak menghadapinya.  Luhut juga mengimbau semua pihak turut berpartisipasi untuk bisa menanam pangan kebutuhan sehari-hari agar bisa menekan inflasi. ""Ya seperti perang rakyat semesta kalau istilah tentara. Seperti saya, di rumah meski di Kuningan (Jakarta), tetap menanam cabai, bawang, paling tidak buat kebutuhan kami dan cucu. Jadi, kalau kita semua lakukan itu, kita tidak akan kekurangan, paling tidak ada beberapa basic need yang kita butuhkan,"" katanya. Luhut juga mengingatkan meski kondisi ekonomi mulai membaik dan pulih, Indonesia tetap harus berhati-hati. ""Kita beruntung, sekali lagi, ekonomi kita pada posisi yang sangat baik. Tapi, anything could happen (semua bisa terjadi) kalau kita juga tidak hati-hati. Jadi, saya senang sekali bahwa kami kompak sekali menghadapi itu,"" katanya.  Luhut juga memastikan bahwa Indonesia masih jauh dari ancaman masuk jurang resesi. Namun, ia kembali mengingatkan, Indonesia tidak boleh jemawa. ""Kemarin Ibu Menkeu sudah menyampaikan bahwa sudah ada 28 negara yang antre masuk di IMF. Kita jauh dari itu, kita mungkin salah satu negara yang terbaik pada hari ini, tapi sekali lagi, kita tidak boleh jemawa di situ. Karena ya apa saja dalam enam bulan ini bisa terjadi,"" katanya.     "
Ganjar,"Ketua Dewan Pimpinan Cabang (DPC) PDIP Kota Solo FX Hadi Rudyatmo dikenai sanksi keras dan peringatan terakhir buntut pernyataannya mendukung Ganjar Pranowo untuk Pemilihan Presiden (Pilpres) 2024. Sanksi terhadap Rudy itu jauh lebih berat dari Ganjar yang sehari sebelumnya telah dijatuhi oleh partainya. Ganjar mendapat sanksi usai menyatakan siap jika dicalonkan maju di Pilpres 2024 oleh Megawati Soekarnoputri. ""Pak Rudy kader senior, tentu sanksi juga harus lebih berat, karena itu kita jatuhkan sanksi keras dan peringatan terakhir kepada FX Rudy,"" kata Ketua DPP PDIP Bidang Kehormatan Komaruddin Watubun di kantor pusat PDIP, Menteng, Jakarta Pusat, Rabu (26/10).   Komaruddin menjelaskan Rudy mendapat sanksi berat karena ia merupakan kader senior PDIP. Pernyataan Rudy dianggap melangkahi wewenang Ketua Umum Megawati Soekarnoputri usai menyatakan mendukung Ganjar.  Komaruddin memahami setiap kader partainya boleh jadi memiliki jagoan untuk didukung. Namun kader dilarang menyatakan dukungan tersebut sebelum ada instruksi dari Ketua Umum. ""Kita hanya siap barisan, ketika Ibu [Megawati] mengumumkan siapapun, cocok atau tidak cocok kita harus melaksanakan itu,"" katanya. Sedangkan, menurut Komaruddin, sanksi ringan terhadap Ganjar karena pernyataan Gubernur Jawa Tengah itu hanya menjawab pernyataan wartawan. Sebagai informasi, pernyataan Ganjar siap maju di Pilpres itu disampaikan di salah satu televisi swasta beberapa waktu lalu.  Komaruddin menegaskan, Ganjar tak mendeklarasikan dirinya untuk maju di Pilpres. Pernyataan itu dinilai tidak keliru sebab setiap kader memang harus siap jika diusung partai pada level apapun. ""Jadi tidak ada pelanggaran yang dilakukan waktu yang keras. Pak Rudy karena mengungkapkan calon kepada calon tertentu itu yang dilarang oleh keputusan kongres,"" katanya. ""Itu hanya bisa disampaikan Ibu Mega tentu pada waktunya. Jadi tidak salah juga disampaikan,"" tambah Komaruddin. "
